195.8651,196.814775,195.806725,195.91595
195.8071,196.432225,195.806725,195.994125
196.020625,196.867025,195.806725,195.991975
196.17365,197.35775,195.806725,196.090375
196.295975,197.294825,195.806725,196.029525
196.082825,196.969875,195.806725,196.00185
195.9867,196.74875,195.806725,196.0999
196.164425,196.994225,195.806725,196.057125
196.093075,197.12805,195.806725,196.101525
196.04075,196.86505,195.806725,195.9956
196.08925,196.526725,195.806725,195.8067
196.16595,196.74305,195.806725,195.841825
196.228875,197.37665,195.806725,196.0693
196.2688,197.263475,195.806725,196.3879
196.6139,197.466725,195.806725,196.259925
196.986425,197.871625,195.806725,196.23615
196.771225,197.3916,195.806725,196.36345
198.58145,199.274925,195.806725,195.951575
195.81065,195.8159,195.806725,196.1558
195.806725,195.806725,195.806725,195.806725
