196.3257,196.3257,196.3257,196.3527
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.3299
196.3257,196.3257,196.3257,196.34705000000002
196.3257,196.3257,196.3257,196.325475
196.3257,196.3257,196.3257,196.32525
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.325925
196.3257,196.3257,196.3257,196.325925
196.3257,196.3257,196.3257,196.37637500000002
196.3257,196.3257,196.3257,196.39587500000002
196.3257,196.3257,196.3257,196.45885
196.3257,196.3257,196.3257,196.514025
196.3257,196.3257,196.3257,196.60342500000002
196.3257,196.3257,196.3257,196.3257
196.3257,196.3257,196.3257,196.369225
196.3257,196.3257,196.3257,196.32665
