202.421425,202.421425,204.40465,202.421425
202.421425,202.421425,208.2587,202.421425
202.421425,202.421425,208.663925,202.421425
202.421425,202.421425,210.66565,202.421425
202.421425,202.421425,209.833475,202.421425
202.421425,202.421425,212.428375,202.421425
202.421425,202.421425,209.103225,202.421425
202.421425,202.421425,210.058775,202.421425
202.421425,202.421425,214.312675,202.421425
202.421425,202.421425,215.664475,202.421425
202.421425,202.421425,222.352225,202.421425
202.421425,202.421425,221.77975,202.421425
202.421425,202.421425,221.675125,202.46075
202.421425,202.421425,225.0,202.452
202.421425,202.421425,224.91955,202.5004
202.421425,202.421425,203.970525,202.7041
202.421425,202.421425,206.17575,202.421425
202.421425,202.421425,204.454675,202.421425
202.421425,202.421425,202.421425,202.421425
202.421425,202.421425,202.421425,202.502
