219.021325,224.06755,216.736775,197.30005
220.7863,224.7613,217.4473,198.91255
221.3338,224.32255,216.6313,199.2863
221.3538,223.3663,215.15879999999999,199.0838
219.65605,221.69004999999999,211.863775,199.18755
217.98255,220.0263,209.8638,199.33505
217.3588,219.34755,209.8913,199.2763
218.61505,220.2888,210.7663,199.2763
220.77005,222.07005,213.8938,199.8613
222.6263,223.88255,217.8438,200.142525
223.51505,225.00005,220.8163,200.20855
223.4888,224.9563,221.1988,199.51055
222.22705,224.72505,219.686275,198.0318
218.6688,223.20005,215.49605,195.23005
212.9188,219.6613,207.8613,192.77505
206.67755,212.20005,200.39855,190.65255
199.55005,203.4813,194.8163,189.31005
193.52255,195.8163,191.4063,188.18255
190.52005,191.7788,189.1138,187.1113
188.6963,189.2563,188.0113,186.4338
