217.45067499999996,219.02839999999998,214.87317499999997,215.65764999999996
215.778125,216.61652499999997,214.87317499999997,215.31197499999996
215.12797499999996,215.42754999999997,214.87317499999997,216.39829999999998
216.4217,217.01142499999997,214.87317499999997,216.33149999999998
216.52729999999997,217.59349999999998,214.87317499999997,216.61135
216.39919999999998,218.33127499999998,214.87317499999997,215.63105
216.40489999999997,218.37937499999998,214.87317499999997,215.84144999999998
216.35382499999997,218.27214999999998,214.87317499999997,216.32457499999998
215.95197499999998,217.61239999999998,214.87317499999997,215.97749999999996
217.33135,220.05519999999999,214.87317499999997,215.77319999999997
217.71489999999997,220.96544999999998,214.87317499999997,215.91322499999998
219.83839999999998,223.373125,214.87317499999997,216.35514999999998
220.34262499999997,223.74774999999997,214.87317499999997,216.60497499999997
221.27157499999998,223.586325,214.873125,217.42392499999997
222.85894999999996,225.00005,214.87327499999998,217.06677499999998
215.58937499999996,215.72642499999998,214.89487499999998,218.33514999999997
216.27412499999997,216.80352499999998,214.87317499999997,214.87317499999997
215.08102499999998,215.15512499999997,214.87317499999997,214.87317499999997
214.87317499999997,214.87317499999997,214.87757499999998,214.88517499999998
214.87317499999997,214.87317499999997,214.89392499999997,215.01139999999998
